# Logfile created on 2021-09-30 06:46:41 +0330 by logger.rb/v1.4.2
I, [2021-09-30T06:46:41.021092 #52600]  INFO -- : (0.000174s) SET standard_conforming_strings = ON
I, [2021-09-30T09:09:22.631807 #125453]  INFO -- : (0.004015s) SELECT pg_attribute.attname AS pk FROM pg_class, pg_attribute, pg_index, pg_namespace WHERE pg_class.oid = pg_attribute.attrelid AND pg_class.relnamespace = pg_namespace.oid AND pg_class.oid = pg_index.indrelid AND pg_index.indkey[0] = pg_attribute.attnum AND pg_index.indisprimary = 't' AND pg_class.oid = CAST(CAST('"tweets"' AS regclass) AS oid)
I, [2021-09-30T09:09:22.632842 #125453]  INFO -- : (0.000686s) SELECT CAST(current_setting('server_version_num') AS integer) AS v
I, [2021-09-30T09:09:22.636553 #125453]  INFO -- : (0.003359s) INSERT INTO "tweets" ("tweet_id", "description") VALUES (1443439874091147266, 'RT @RockNRollPics: Led Zeppelin at Kezar Stadium on June 2, 1973 in San Francisco. 📷Larry Hulst https://t.co/Vw4v2OYnkQ') RETURNING "id"
I, [2021-09-30T09:09:22.652372 #125453]  INFO -- : (0.000538s) SET standard_conforming_strings = ON
I, [2021-09-30T09:09:22.652898 #125453]  INFO -- : (0.000368s) SET client_min_messages = 'WARNING'
I, [2021-09-30T09:09:22.653502 #125453]  INFO -- : (0.000470s) SET DateStyle = 'ISO'
I, [2021-09-30T09:09:22.657972 #125453]  INFO -- : (0.004022s) SELECT pg_attribute.attname AS pk FROM pg_class, pg_attribute, pg_index, pg_namespace WHERE pg_class.oid = pg_attribute.attrelid AND pg_class.relnamespace = pg_namespace.oid AND pg_class.oid = pg_index.indrelid AND pg_index.indkey[0] = pg_attribute.attnum AND pg_index.indisprimary = 't' AND pg_class.oid = CAST(CAST('"tweets"' AS regclass) AS oid)
I, [2021-09-30T09:09:22.659174 #125453]  INFO -- : (0.000741s) SELECT CAST(current_setting('server_version_num') AS integer) AS v
I, [2021-09-30T09:09:22.662995 #125453]  INFO -- : (0.003362s) INSERT INTO "tweets" ("tweet_id", "description") VALUES (1443439550232244226, 'Good morning. I don''t know why Jimmy''s such a liar, even on his own official Led Zeppelin channel. That''s not what… https://t.co/Ht1Jx8RomZ') RETURNING "id"
I, [2021-09-30T09:09:22.679186 #125453]  INFO -- : (0.000507s) SET standard_conforming_strings = ON
I, [2021-09-30T09:09:22.679732 #125453]  INFO -- : (0.000351s) SET client_min_messages = 'WARNING'
I, [2021-09-30T09:09:22.680327 #125453]  INFO -- : (0.000454s) SET DateStyle = 'ISO'
I, [2021-09-30T09:09:22.684811 #125453]  INFO -- : (0.004000s) SELECT pg_attribute.attname AS pk FROM pg_class, pg_attribute, pg_index, pg_namespace WHERE pg_class.oid = pg_attribute.attrelid AND pg_class.relnamespace = pg_namespace.oid AND pg_class.oid = pg_index.indrelid AND pg_index.indkey[0] = pg_attribute.attnum AND pg_index.indisprimary = 't' AND pg_class.oid = CAST(CAST('"tweets"' AS regclass) AS oid)
I, [2021-09-30T09:09:22.685949 #125453]  INFO -- : (0.000763s) SELECT CAST(current_setting('server_version_num') AS integer) AS v
I, [2021-09-30T09:09:22.689640 #125453]  INFO -- : (0.003277s) INSERT INTO "tweets" ("tweet_id", "description") VALUES (1443438747375316994, 'RT @imgracesummers: Led Zeppelin - Trampled Under Foot

#Zeptember #LedZeppelin https://t.co/4xEd11oHTa') RETURNING "id"
I, [2021-09-30T09:09:22.705605 #125453]  INFO -- : (0.000502s) SET standard_conforming_strings = ON
I, [2021-09-30T09:09:22.706083 #125453]  INFO -- : (0.000317s) SET client_min_messages = 'WARNING'
I, [2021-09-30T09:09:22.706632 #125453]  INFO -- : (0.000415s) SET DateStyle = 'ISO'
I, [2021-09-30T09:09:22.711866 #125453]  INFO -- : (0.004777s) SELECT pg_attribute.attname AS pk FROM pg_class, pg_attribute, pg_index, pg_namespace WHERE pg_class.oid = pg_attribute.attrelid AND pg_class.relnamespace = pg_namespace.oid AND pg_class.oid = pg_index.indrelid AND pg_index.indkey[0] = pg_attribute.attnum AND pg_index.indisprimary = 't' AND pg_class.oid = CAST(CAST('"tweets"' AS regclass) AS oid)
I, [2021-09-30T09:09:22.712916 #125453]  INFO -- : (0.000696s) SELECT CAST(current_setting('server_version_num') AS integer) AS v
I, [2021-09-30T09:09:22.716797 #125453]  INFO -- : (0.003447s) INSERT INTO "tweets" ("tweet_id", "description") VALUES (1443438680841101312, 'RT @Estradamyers: Que reconfortante y esperanzador es que los niños sigan eligiendo hacer covers de bandas clásicas.

Black Dog de Led Zepp…') RETURNING "id"
I, [2021-09-30T09:09:22.736784 #125453]  INFO -- : (0.000520s) SET standard_conforming_strings = ON
I, [2021-09-30T09:09:22.737309 #125453]  INFO -- : (0.000373s) SET client_min_messages = 'WARNING'
I, [2021-09-30T09:09:22.737913 #125453]  INFO -- : (0.000471s) SET DateStyle = 'ISO'
I, [2021-09-30T09:09:22.744017 #125453]  INFO -- : (0.005653s) SELECT pg_attribute.attname AS pk FROM pg_class, pg_attribute, pg_index, pg_namespace WHERE pg_class.oid = pg_attribute.attrelid AND pg_class.relnamespace = pg_namespace.oid AND pg_class.oid = pg_index.indrelid AND pg_index.indkey[0] = pg_attribute.attnum AND pg_index.indisprimary = 't' AND pg_class.oid = CAST(CAST('"tweets"' AS regclass) AS oid)
I, [2021-09-30T09:09:22.745128 #125453]  INFO -- : (0.000745s) SELECT CAST(current_setting('server_version_num') AS integer) AS v
I, [2021-09-30T09:09:22.748901 #125453]  INFO -- : (0.003392s) INSERT INTO "tweets" ("tweet_id", "description") VALUES (1443438627434991618, 'Que bueno no entender nada de esa pelea reggeatonera, en el sitio donde comí pusieron led Zeppelin, system of a daw… https://t.co/0e9kJ7d2Nd') RETURNING "id"
I, [2021-09-30T09:09:22.758654 #125453]  INFO -- : (0.000331s) SET standard_conforming_strings = ON
I, [2021-09-30T09:09:22.758979 #125453]  INFO -- : (0.000236s) SET client_min_messages = 'WARNING'
I, [2021-09-30T09:09:22.759338 #125453]  INFO -- : (0.000286s) SET DateStyle = 'ISO'
I, [2021-09-30T09:09:22.761879 #125453]  INFO -- : (0.002254s) SELECT pg_attribute.attname AS pk FROM pg_class, pg_attribute, pg_index, pg_namespace WHERE pg_class.oid = pg_attribute.attrelid AND pg_class.relnamespace = pg_namespace.oid AND pg_class.oid = pg_index.indrelid AND pg_index.indkey[0] = pg_attribute.attnum AND pg_index.indisprimary = 't' AND pg_class.oid = CAST(CAST('"tweets"' AS regclass) AS oid)
I, [2021-09-30T09:09:22.762526 #125453]  INFO -- : (0.000421s) SELECT CAST(current_setting('server_version_num') AS integer) AS v
I, [2021-09-30T09:09:22.765455 #125453]  INFO -- : (0.002725s) INSERT INTO "tweets" ("tweet_id", "description") VALUES (1443438075934384131, 'RT @Estradamyers: Que reconfortante y esperanzador es que los niños sigan eligiendo hacer covers de bandas clásicas.

Black Dog de Led Zepp…') RETURNING "id"
I, [2021-09-30T09:09:22.774383 #125453]  INFO -- : (0.000306s) SET standard_conforming_strings = ON
I, [2021-09-30T09:09:22.774696 #125453]  INFO -- : (0.000233s) SET client_min_messages = 'WARNING'
I, [2021-09-30T09:09:22.775037 #125453]  INFO -- : (0.000271s) SET DateStyle = 'ISO'
I, [2021-09-30T09:09:22.777504 #125453]  INFO -- : (0.002188s) SELECT pg_attribute.attname AS pk FROM pg_class, pg_attribute, pg_index, pg_namespace WHERE pg_class.oid = pg_attribute.attrelid AND pg_class.relnamespace = pg_namespace.oid AND pg_class.oid = pg_index.indrelid AND pg_index.indkey[0] = pg_attribute.attnum AND pg_index.indisprimary = 't' AND pg_class.oid = CAST(CAST('"tweets"' AS regclass) AS oid)
I, [2021-09-30T09:09:22.778110 #125453]  INFO -- : (0.000412s) SELECT CAST(current_setting('server_version_num') AS integer) AS v
I, [2021-09-30T09:09:22.780991 #125453]  INFO -- : (0.002680s) INSERT INTO "tweets" ("tweet_id", "description") VALUES (1443437834690392069, 'RT @MCP_Staff: Led Zeppelin が76年にリリースしたLIVEアルバム ｢The Song Remains The Same｣ が発売45周年と言う事で、このアルバムがレコーディングされた73年に､  ｢MSG｣  で行なわれた､ ″Whole Lott…') RETURNING "id"
I, [2021-09-30T09:09:22.789848 #125453]  INFO -- : (0.000329s) SET standard_conforming_strings = ON
I, [2021-09-30T09:09:22.790169 #125453]  INFO -- : (0.000237s) SET client_min_messages = 'WARNING'
I, [2021-09-30T09:09:22.790509 #125453]  INFO -- : (0.000270s) SET DateStyle = 'ISO'
I, [2021-09-30T09:09:22.792936 #125453]  INFO -- : (0.002172s) SELECT pg_attribute.attname AS pk FROM pg_class, pg_attribute, pg_index, pg_namespace WHERE pg_class.oid = pg_attribute.attrelid AND pg_class.relnamespace = pg_namespace.oid AND pg_class.oid = pg_index.indrelid AND pg_index.indkey[0] = pg_attribute.attnum AND pg_index.indisprimary = 't' AND pg_class.oid = CAST(CAST('"tweets"' AS regclass) AS oid)
I, [2021-09-30T09:09:22.793560 #125453]  INFO -- : (0.000437s) SELECT CAST(current_setting('server_version_num') AS integer) AS v
I, [2021-09-30T09:09:22.796428 #125453]  INFO -- : (0.002671s) INSERT INTO "tweets" ("tweet_id", "description") VALUES (1443437707720527873, '♬ Led Zeppelin - Kashmir #radioeksen https://t.co/ZYb6Gbwwhi') RETURNING "id"
I, [2021-09-30T09:09:22.805231 #125453]  INFO -- : (0.000314s) SET standard_conforming_strings = ON
I, [2021-09-30T09:09:22.805477 #125453]  INFO -- : (0.000169s) SET client_min_messages = 'WARNING'
I, [2021-09-30T09:09:22.805808 #125453]  INFO -- : (0.000270s) SET DateStyle = 'ISO'
I, [2021-09-30T09:09:22.808255 #125453]  INFO -- : (0.002197s) SELECT pg_attribute.attname AS pk FROM pg_class, pg_attribute, pg_index, pg_namespace WHERE pg_class.oid = pg_attribute.attrelid AND pg_class.relnamespace = pg_namespace.oid AND pg_class.oid = pg_index.indrelid AND pg_index.indkey[0] = pg_attribute.attnum AND pg_index.indisprimary = 't' AND pg_class.oid = CAST(CAST('"tweets"' AS regclass) AS oid)
I, [2021-09-30T09:09:22.808876 #125453]  INFO -- : (0.000425s) SELECT CAST(current_setting('server_version_num') AS integer) AS v
I, [2021-09-30T09:09:22.812022 #125453]  INFO -- : (0.002932s) INSERT INTO "tweets" ("tweet_id", "description") VALUES (1443437288709517317, 'RT @Estradamyers: Que reconfortante y esperanzador es que los niños sigan eligiendo hacer covers de bandas clásicas.

Black Dog de Led Zepp…') RETURNING "id"
I, [2021-09-30T09:09:22.820835 #125453]  INFO -- : (0.000313s) SET standard_conforming_strings = ON
I, [2021-09-30T09:09:22.821176 #125453]  INFO -- : (0.000252s) SET client_min_messages = 'WARNING'
I, [2021-09-30T09:09:22.821483 #125453]  INFO -- : (0.000237s) SET DateStyle = 'ISO'
I, [2021-09-30T09:09:22.823974 #125453]  INFO -- : (0.002196s) SELECT pg_attribute.attname AS pk FROM pg_class, pg_attribute, pg_index, pg_namespace WHERE pg_class.oid = pg_attribute.attrelid AND pg_class.relnamespace = pg_namespace.oid AND pg_class.oid = pg_index.indrelid AND pg_index.indkey[0] = pg_attribute.attnum AND pg_index.indisprimary = 't' AND pg_class.oid = CAST(CAST('"tweets"' AS regclass) AS oid)
I, [2021-09-30T09:09:22.824598 #125453]  INFO -- : (0.000417s) SELECT CAST(current_setting('server_version_num') AS integer) AS v
I, [2021-09-30T09:09:22.827683 #125453]  INFO -- : (0.002866s) INSERT INTO "tweets" ("tweet_id", "description") VALUES (1443437215107858435, 'RT @bullyart07: Alexa play Led Zeppelin, Immigrant Song https://t.co/nbzZkwikvL') RETURNING "id"
I, [2021-09-30T09:09:22.837013 #125453]  INFO -- : (0.000350s) SET standard_conforming_strings = ON
I, [2021-09-30T09:09:22.837321 #125453]  INFO -- : (0.000223s) SET client_min_messages = 'WARNING'
I, [2021-09-30T09:09:22.837601 #125453]  INFO -- : (0.000216s) SET DateStyle = 'ISO'
I, [2021-09-30T09:09:22.840103 #125453]  INFO -- : (0.002234s) SELECT pg_attribute.attname AS pk FROM pg_class, pg_attribute, pg_index, pg_namespace WHERE pg_class.oid = pg_attribute.attrelid AND pg_class.relnamespace = pg_namespace.oid AND pg_class.oid = pg_index.indrelid AND pg_index.indkey[0] = pg_attribute.attnum AND pg_index.indisprimary = 't' AND pg_class.oid = CAST(CAST('"tweets"' AS regclass) AS oid)
I, [2021-09-30T09:09:22.840742 #125453]  INFO -- : (0.000418s) SELECT CAST(current_setting('server_version_num') AS integer) AS v
I, [2021-09-30T09:09:22.843833 #125453]  INFO -- : (0.002880s) INSERT INTO "tweets" ("tweet_id", "description") VALUES (1443437132786421761, 'RT @Estradamyers: Que reconfortante y esperanzador es que los niños sigan eligiendo hacer covers de bandas clásicas.

Black Dog de Led Zepp…') RETURNING "id"
I, [2021-09-30T09:09:22.852680 #125453]  INFO -- : (0.000330s) SET standard_conforming_strings = ON
I, [2021-09-30T09:09:22.852995 #125453]  INFO -- : (0.000235s) SET client_min_messages = 'WARNING'
I, [2021-09-30T09:09:22.853345 #125453]  INFO -- : (0.000277s) SET DateStyle = 'ISO'
I, [2021-09-30T09:09:22.855823 #125453]  INFO -- : (0.002154s) SELECT pg_attribute.attname AS pk FROM pg_class, pg_attribute, pg_index, pg_namespace WHERE pg_class.oid = pg_attribute.attrelid AND pg_class.relnamespace = pg_namespace.oid AND pg_class.oid = pg_index.indrelid AND pg_index.indkey[0] = pg_attribute.attnum AND pg_index.indisprimary = 't' AND pg_class.oid = CAST(CAST('"tweets"' AS regclass) AS oid)
I, [2021-09-30T09:09:22.856451 #125453]  INFO -- : (0.000414s) SELECT CAST(current_setting('server_version_num') AS integer) AS v
I, [2021-09-30T09:09:22.859396 #125453]  INFO -- : (0.002746s) INSERT INTO "tweets" ("tweet_id", "description") VALUES (1443436613091143681, 'Led Zeppelin- Houses of the Holy. Just a weird image for a kid. https://t.co/0SMetfgdsC https://t.co/Hp6Z6nbLR0') RETURNING "id"
I, [2021-09-30T09:09:22.868224 #125453]  INFO -- : (0.000314s) SET standard_conforming_strings = ON
I, [2021-09-30T09:09:22.868560 #125453]  INFO -- : (0.000242s) SET client_min_messages = 'WARNING'
I, [2021-09-30T09:09:22.868901 #125453]  INFO -- : (0.000265s) SET DateStyle = 'ISO'
I, [2021-09-30T09:09:22.871361 #125453]  INFO -- : (0.002184s) SELECT pg_attribute.attname AS pk FROM pg_class, pg_attribute, pg_index, pg_namespace WHERE pg_class.oid = pg_attribute.attrelid AND pg_class.relnamespace = pg_namespace.oid AND pg_class.oid = pg_index.indrelid AND pg_index.indkey[0] = pg_attribute.attnum AND pg_index.indisprimary = 't' AND pg_class.oid = CAST(CAST('"tweets"' AS regclass) AS oid)
I, [2021-09-30T09:09:22.871964 #125453]  INFO -- : (0.000413s) SELECT CAST(current_setting('server_version_num') AS integer) AS v
I, [2021-09-30T09:09:22.874909 #125453]  INFO -- : (0.002719s) INSERT INTO "tweets" ("tweet_id", "description") VALUES (1443436549581025284, 'RT @Estradamyers: Que reconfortante y esperanzador es que los niños sigan eligiendo hacer covers de bandas clásicas.

Black Dog de Led Zepp…') RETURNING "id"
I, [2021-09-30T09:09:22.884297 #125453]  INFO -- : (0.000325s) SET standard_conforming_strings = ON
I, [2021-09-30T09:09:22.884621 #125453]  INFO -- : (0.000235s) SET client_min_messages = 'WARNING'
I, [2021-09-30T09:09:22.884967 #125453]  INFO -- : (0.000275s) SET DateStyle = 'ISO'
I, [2021-09-30T09:09:22.887463 #125453]  INFO -- : (0.002233s) SELECT pg_attribute.attname AS pk FROM pg_class, pg_attribute, pg_index, pg_namespace WHERE pg_class.oid = pg_attribute.attrelid AND pg_class.relnamespace = pg_namespace.oid AND pg_class.oid = pg_index.indrelid AND pg_index.indkey[0] = pg_attribute.attnum AND pg_index.indisprimary = 't' AND pg_class.oid = CAST(CAST('"tweets"' AS regclass) AS oid)
I, [2021-09-30T09:09:22.888082 #125453]  INFO -- : (0.000423s) SELECT CAST(current_setting('server_version_num') AS integer) AS v
I, [2021-09-30T09:09:22.891058 #125453]  INFO -- : (0.002772s) INSERT INTO "tweets" ("tweet_id", "description") VALUES (1443436393628192769, 'RT @patties_ron: おはようございます
#LedZeppelin 

Led Zeppelin - Stairway To Heaven (Official Audio) https://t.co/HGpTf4cMNP https://t.co/xTOIkJNDpg') RETURNING "id"
I, [2021-09-30T09:09:22.899897 #125453]  INFO -- : (0.000304s) SET standard_conforming_strings = ON
I, [2021-09-30T09:09:22.900220 #125453]  INFO -- : (0.000234s) SET client_min_messages = 'WARNING'
I, [2021-09-30T09:09:22.900567 #125453]  INFO -- : (0.000276s) SET DateStyle = 'ISO'
I, [2021-09-30T09:09:22.903007 #125453]  INFO -- : (0.002186s) SELECT pg_attribute.attname AS pk FROM pg_class, pg_attribute, pg_index, pg_namespace WHERE pg_class.oid = pg_attribute.attrelid AND pg_class.relnamespace = pg_namespace.oid AND pg_class.oid = pg_index.indrelid AND pg_index.indkey[0] = pg_attribute.attnum AND pg_index.indisprimary = 't' AND pg_class.oid = CAST(CAST('"tweets"' AS regclass) AS oid)
I, [2021-09-30T09:09:22.903611 #125453]  INFO -- : (0.000413s) SELECT CAST(current_setting('server_version_num') AS integer) AS v
I, [2021-09-30T09:09:22.906548 #125453]  INFO -- : (0.002742s) INSERT INTO "tweets" ("tweet_id", "description") VALUES (1443436194780618753, 'RT @Estradamyers: Que reconfortante y esperanzador es que los niños sigan eligiendo hacer covers de bandas clásicas.

Black Dog de Led Zepp…') RETURNING "id"
I, [2021-09-30T09:09:22.915867 #125453]  INFO -- : (0.000403s) SET standard_conforming_strings = ON
I, [2021-09-30T09:09:22.916147 #125453]  INFO -- : (0.000192s) SET client_min_messages = 'WARNING'
I, [2021-09-30T09:09:22.916416 #125453]  INFO -- : (0.000201s) SET DateStyle = 'ISO'
I, [2021-09-30T09:09:22.918887 #125453]  INFO -- : (0.002214s) SELECT pg_attribute.attname AS pk FROM pg_class, pg_attribute, pg_index, pg_namespace WHERE pg_class.oid = pg_attribute.attrelid AND pg_class.relnamespace = pg_namespace.oid AND pg_class.oid = pg_index.indrelid AND pg_index.indkey[0] = pg_attribute.attnum AND pg_index.indisprimary = 't' AND pg_class.oid = CAST(CAST('"tweets"' AS regclass) AS oid)
I, [2021-09-30T09:09:22.919539 #125453]  INFO -- : (0.000432s) SELECT CAST(current_setting('server_version_num') AS integer) AS v
I, [2021-09-30T09:09:22.922497 #125453]  INFO -- : (0.002753s) INSERT INTO "tweets" ("tweet_id", "description") VALUES (1443435906447261707, 'RT @fdelatg: Sun Holdings is led by Guillermo Perales (🇲🇽) who is regarded as one of the most successful Latino business owners in Texas, o…') RETURNING "id"
I, [2021-09-30T09:09:22.931356 #125453]  INFO -- : (0.000312s) SET standard_conforming_strings = ON
I, [2021-09-30T09:09:22.931676 #125453]  INFO -- : (0.000234s) SET client_min_messages = 'WARNING'
I, [2021-09-30T09:09:22.932027 #125453]  INFO -- : (0.000280s) SET DateStyle = 'ISO'
I, [2021-09-30T09:09:22.934530 #125453]  INFO -- : (0.002209s) SELECT pg_attribute.attname AS pk FROM pg_class, pg_attribute, pg_index, pg_namespace WHERE pg_class.oid = pg_attribute.attrelid AND pg_class.relnamespace = pg_namespace.oid AND pg_class.oid = pg_index.indrelid AND pg_index.indkey[0] = pg_attribute.attnum AND pg_index.indisprimary = 't' AND pg_class.oid = CAST(CAST('"tweets"' AS regclass) AS oid)
I, [2021-09-30T09:09:22.935085 #125453]  INFO -- : (0.000350s) SELECT CAST(current_setting('server_version_num') AS integer) AS v
I, [2021-09-30T09:09:22.938048 #125453]  INFO -- : (0.002763s) INSERT INTO "tweets" ("tweet_id", "description") VALUES (1443435720023052290, 'RT @RocioFZep: Led Zeppelin
For Your Life 
Celebration Day 
https://t.co/UGjexoJMjf') RETURNING "id"
I, [2021-09-30T09:09:22.996595 #125453]  INFO -- : (0.000530s) SET standard_conforming_strings = ON
I, [2021-09-30T09:09:22.997145 #125453]  INFO -- : (0.000390s) SET client_min_messages = 'WARNING'
I, [2021-09-30T09:09:22.997803 #125453]  INFO -- : (0.000528s) SET DateStyle = 'ISO'
I, [2021-09-30T09:09:23.002185 #125453]  INFO -- : (0.003920s) SELECT pg_attribute.attname AS pk FROM pg_class, pg_attribute, pg_index, pg_namespace WHERE pg_class.oid = pg_attribute.attrelid AND pg_class.relnamespace = pg_namespace.oid AND pg_class.oid = pg_index.indrelid AND pg_index.indkey[0] = pg_attribute.attnum AND pg_index.indisprimary = 't' AND pg_class.oid = CAST(CAST('"tweets"' AS regclass) AS oid)
I, [2021-09-30T09:09:23.003220 #125453]  INFO -- : (0.000691s) SELECT CAST(current_setting('server_version_num') AS integer) AS v
I, [2021-09-30T09:09:23.006986 #125453]  INFO -- : (0.003408s) INSERT INTO "tweets" ("tweet_id", "description") VALUES (1443435714906140672, 'Led Zeppelin - Dazed and Confused (London 1969 Live  Good Quality) https://t.co/gi3wJkWGky via @YouTube @morgane_muse 🤗') RETURNING "id"
I, [2021-09-30T09:09:23.023944 #125453]  INFO -- : (0.000499s) SET standard_conforming_strings = ON
I, [2021-09-30T09:09:23.024505 #125453]  INFO -- : (0.000366s) SET client_min_messages = 'WARNING'
I, [2021-09-30T09:09:23.025047 #125453]  INFO -- : (0.000397s) SET DateStyle = 'ISO'
I, [2021-09-30T09:09:23.029566 #125453]  INFO -- : (0.003892s) SELECT pg_attribute.attname AS pk FROM pg_class, pg_attribute, pg_index, pg_namespace WHERE pg_class.oid = pg_attribute.attrelid AND pg_class.relnamespace = pg_namespace.oid AND pg_class.oid = pg_index.indrelid AND pg_index.indkey[0] = pg_attribute.attnum AND pg_index.indisprimary = 't' AND pg_class.oid = CAST(CAST('"tweets"' AS regclass) AS oid)
I, [2021-09-30T09:09:23.030601 #125453]  INFO -- : (0.000677s) SELECT CAST(current_setting('server_version_num') AS integer) AS v
I, [2021-09-30T09:09:23.034662 #125453]  INFO -- : (0.003664s) INSERT INTO "tweets" ("tweet_id", "description") VALUES (1443435539659636737, 'RT @imgracesummers: Led Zeppelin - The Ocean

#Zeptember #LedZeppelin https://t.co/lqPsa8Qef2') RETURNING "id"
I, [2021-09-30T09:09:23.050617 #125453]  INFO -- : (0.000511s) SET standard_conforming_strings = ON
I, [2021-09-30T09:09:23.051147 #125453]  INFO -- : (0.000383s) SET client_min_messages = 'WARNING'
I, [2021-09-30T09:09:23.051697 #125453]  INFO -- : (0.000420s) SET DateStyle = 'ISO'
I, [2021-09-30T09:09:23.056149 #125453]  INFO -- : (0.003946s) SELECT pg_attribute.attname AS pk FROM pg_class, pg_attribute, pg_index, pg_namespace WHERE pg_class.oid = pg_attribute.attrelid AND pg_class.relnamespace = pg_namespace.oid AND pg_class.oid = pg_index.indrelid AND pg_index.indkey[0] = pg_attribute.attnum AND pg_index.indisprimary = 't' AND pg_class.oid = CAST(CAST('"tweets"' AS regclass) AS oid)
I, [2021-09-30T09:09:23.057286 #125453]  INFO -- : (0.000680s) SELECT CAST(current_setting('server_version_num') AS integer) AS v
I, [2021-09-30T09:09:23.061018 #125453]  INFO -- : (0.003244s) INSERT INTO "tweets" ("tweet_id", "description") VALUES (1443435512702939138, 'RT @Estradamyers: Que reconfortante y esperanzador es que los niños sigan eligiendo hacer covers de bandas clásicas.

Black Dog de Led Zepp…') RETURNING "id"
I, [2021-09-30T09:09:23.078230 #125453]  INFO -- : (0.000926s) SET standard_conforming_strings = ON
I, [2021-09-30T09:09:23.078768 #125453]  INFO -- : (0.000342s) SET client_min_messages = 'WARNING'
I, [2021-09-30T09:09:23.079290 #125453]  INFO -- : (0.000382s) SET DateStyle = 'ISO'
I, [2021-09-30T09:09:23.083906 #125453]  INFO -- : (0.004022s) SELECT pg_attribute.attname AS pk FROM pg_class, pg_attribute, pg_index, pg_namespace WHERE pg_class.oid = pg_attribute.attrelid AND pg_class.relnamespace = pg_namespace.oid AND pg_class.oid = pg_index.indrelid AND pg_index.indkey[0] = pg_attribute.attnum AND pg_index.indisprimary = 't' AND pg_class.oid = CAST(CAST('"tweets"' AS regclass) AS oid)
I, [2021-09-30T09:09:23.085152 #125453]  INFO -- : (0.000684s) SELECT CAST(current_setting('server_version_num') AS integer) AS v
I, [2021-09-30T09:09:23.088926 #125453]  INFO -- : (0.003311s) INSERT INTO "tweets" ("tweet_id", "description") VALUES (1443434045854134274, 'RT @Estradamyers: Que reconfortante y esperanzador es que los niños sigan eligiendo hacer covers de bandas clásicas.

Black Dog de Led Zepp…') RETURNING "id"
I, [2021-09-30T09:09:23.105671 #125453]  INFO -- : (0.000325s) SET standard_conforming_strings = ON
I, [2021-09-30T09:09:23.105962 #125453]  INFO -- : (0.000197s) SET client_min_messages = 'WARNING'
I, [2021-09-30T09:09:23.106264 #125453]  INFO -- : (0.000229s) SET DateStyle = 'ISO'
I, [2021-09-30T09:09:23.109326 #125453]  INFO -- : (0.002799s) SELECT pg_attribute.attname AS pk FROM pg_class, pg_attribute, pg_index, pg_namespace WHERE pg_class.oid = pg_attribute.attrelid AND pg_class.relnamespace = pg_namespace.oid AND pg_class.oid = pg_index.indrelid AND pg_index.indkey[0] = pg_attribute.attnum AND pg_index.indisprimary = 't' AND pg_class.oid = CAST(CAST('"tweets"' AS regclass) AS oid)
I, [2021-09-30T09:09:23.109944 #125453]  INFO -- : (0.000371s) SELECT CAST(current_setting('server_version_num') AS integer) AS v
I, [2021-09-30T09:09:23.112795 #125453]  INFO -- : (0.002676s) INSERT INTO "tweets" ("tweet_id", "description") VALUES (1443433677564698630, 'RT @bullyart07: Alexa play Led Zeppelin, Immigrant Song https://t.co/nbzZkwikvL') RETURNING "id"
I, [2021-09-30T09:09:23.119417 #125453]  INFO -- : (0.000225s) SET standard_conforming_strings = ON
I, [2021-09-30T09:09:23.119631 #125453]  INFO -- : (0.000145s) SET client_min_messages = 'WARNING'
I, [2021-09-30T09:09:23.119844 #125453]  INFO -- : (0.000165s) SET DateStyle = 'ISO'
I, [2021-09-30T09:09:23.121369 #125453]  INFO -- : (0.001332s) SELECT pg_attribute.attname AS pk FROM pg_class, pg_attribute, pg_index, pg_namespace WHERE pg_class.oid = pg_attribute.attrelid AND pg_class.relnamespace = pg_namespace.oid AND pg_class.oid = pg_index.indrelid AND pg_index.indkey[0] = pg_attribute.attnum AND pg_index.indisprimary = 't' AND pg_class.oid = CAST(CAST('"tweets"' AS regclass) AS oid)
I, [2021-09-30T09:09:23.121758 #125453]  INFO -- : (0.000262s) SELECT CAST(current_setting('server_version_num') AS integer) AS v
I, [2021-09-30T09:09:23.124429 #125453]  INFO -- : (0.002553s) INSERT INTO "tweets" ("tweet_id", "description") VALUES (1443433509947772928, '@GoodMusicBx Led Zeppelin') RETURNING "id"
I, [2021-09-30T09:09:23.129956 #125453]  INFO -- : (0.000204s) SET standard_conforming_strings = ON
I, [2021-09-30T09:09:23.130169 #125453]  INFO -- : (0.000166s) SET client_min_messages = 'WARNING'
I, [2021-09-30T09:09:23.130348 #125453]  INFO -- : (0.000139s) SET DateStyle = 'ISO'
I, [2021-09-30T09:09:23.131789 #125453]  INFO -- : (0.001285s) SELECT pg_attribute.attname AS pk FROM pg_class, pg_attribute, pg_index, pg_namespace WHERE pg_class.oid = pg_attribute.attrelid AND pg_class.relnamespace = pg_namespace.oid AND pg_class.oid = pg_index.indrelid AND pg_index.indkey[0] = pg_attribute.attnum AND pg_index.indisprimary = 't' AND pg_class.oid = CAST(CAST('"tweets"' AS regclass) AS oid)
I, [2021-09-30T09:09:23.132112 #125453]  INFO -- : (0.000209s) SELECT CAST(current_setting('server_version_num') AS integer) AS v
